startTimestamp,endTimestamp,location
"2019-04-24 03:55:30","2019-04-24 03:56:36",6082
"2019-04-24 03:55:54","2019-04-24 03:58:18",2076
"2019-04-24 03:56:05","2019-04-24 03:57:06",6049
"2019-04-24 03:56:26","2019-04-24 03:58:18",5054
"2019-04-24 03:56:36","2019-04-24 03:57:42",6082
"2019-04-24 03:57:06","2019-04-24 04:01:24",6049
"2019-04-24 03:57:42","2019-04-24 03:59:52",6082
"2019-04-24 03:57:56","2019-04-24 03:59:01",2202
"2019-04-24 03:58:18","2019-04-24 03:59:18",5054
"2019-04-24 03:58:23","2019-04-24 04:08:06",2076
"2019-04-24 03:59:01","2019-04-24 04:09:01",2202
"2019-04-24 03:59:18","2019-04-24 04:00:18",5054
"2019-04-24 03:59:34","2019-04-24 04:00:18",3209
"2019-04-24 03:59:52","2019-04-24 04:00:52",6082
"2019-04-24 04:00:18","2019-04-24 04:01:38",3209
"2019-04-24 04:00:52","2019-04-24 04:01:58",6082
"2019-04-24 04:01:16","2019-04-24 04:03:07",5054
"2019-04-24 04:01:24","2019-04-24 04:02:29",6049
"2019-04-24 04:01:38","2019-04-24 04:02:40",3209
"2019-04-24 04:01:58","2019-04-24 04:04:03",6082
"2019-04-24 04:02:29","2019-04-24 04:03:32",6049
"2019-04-24 04:02:40","2019-04-24 04:07:39",3209
"2019-04-24 04:03:07","2019-04-24 04:05:56",5054
"2019-04-24 04:03:14","2019-04-24 04:13:14",5054
"2019-04-24 04:03:32","2019-04-24 04:05:42",6049
"2019-04-24 04:03:46","2019-04-24 04:13:46",2224
"2019-04-24 04:04:03","2019-04-24 04:06:10",6082
"2019-04-24 04:05:42","2019-04-24 04:08:55",6049
"2019-04-24 04:05:56","2019-04-24 04:06:57",5054
"2019-04-24 04:06:10","2019-04-24 04:07:15",6082
"2019-04-24 04:06:57","2019-04-24 04:07:45",5054
"2019-04-24 04:07:15","2019-04-24 04:09:21",6082
"2019-04-24 04:07:39","2019-04-24 04:09:01",3209
"2019-04-24 04:07:45","2019-04-24 04:08:46",5054
"2019-04-24 04:08:06","2019-04-24 04:10:30",2076
"2019-04-24 04:08:46","2019-04-24 04:10:38",5054
"2019-04-24 04:08:55","2019-04-24 04:09:58",6049
"2019-04-24 04:09:01","2019-04-24 04:09:44",3209
"2019-04-24 04:09:21","2019-04-24 04:09:27",6082
"2019-04-24 04:09:27","2019-04-24 04:10:30",6082
"2019-04-24 04:09:44","2019-04-24 04:17:04",3209
"2019-04-24 04:09:58","2019-04-24 04:11:02",6049
"2019-04-24 04:10:30","2019-04-24 04:10:33",6082
"2019-04-24 04:10:33","2019-04-24 04:12:35",6082
"2019-04-24 04:10:38","2019-04-24 04:15:20",5054
"2019-04-24 04:11:02","2019-04-24 04:12:04",6049
"2019-04-24 04:11:21","2019-04-24 04:12:23",2202
"2019-04-24 04:12:04","2019-04-24 04:14:17",6049
"2019-04-24 04:12:23","2019-04-24 04:22:23",2202
"2019-04-24 04:12:35","2019-04-24 04:14:48",6082
"2019-04-24 04:12:52","2019-04-24 04:16:54",2076
"2019-04-24 04:14:17","2019-04-24 04:15:20",6049
"2019-04-24 04:14:48","2019-04-24 04:16:54",6082
"2019-04-24 04:15:20","2019-04-24 04:17:09",5054
"2019-04-24 04:16:26","2019-04-24 04:17:28",6049
"2019-04-24 04:16:54","2019-04-24 04:17:56",6082
"2019-04-24 04:17:04","2019-04-24 04:17:49",3209
"2019-04-24 04:17:09","2019-04-24 04:19:05",5054
"2019-04-24 04:17:28","2019-04-24 04:18:31",6049
"2019-04-24 04:17:49","2019-04-24 04:18:31",3209
"2019-04-24 04:17:56","2019-04-24 04:18:59",6082
"2019-04-24 04:18:11","2019-04-24 04:18:16",3019
"2019-04-24 04:18:16","2019-04-24 04:28:16",6011
"2019-04-24 04:18:31","2019-04-24 04:19:09",3209
"2019-04-24 04:18:34","2019-04-24 04:19:36",6049
"2019-04-24 04:18:59","2019-04-24 04:19:02",6082
"2019-04-24 04:19:02","2019-04-24 04:20:09",6082
"2019-04-24 04:19:05","2019-04-24 04:20:09",5054
"2019-04-24 04:19:09","2019-04-24 04:24:40",3209
"2019-04-24 04:19:25","2019-04-24 04:21:44",2076
"2019-04-24 04:19:36","2019-04-24 04:20:38",6049
"2019-04-24 04:20:09","2019-04-24 04:22:15",6082
"2019-04-24 04:20:27","2019-04-24 04:27:34",3059
"2019-04-24 04:20:38","2019-04-24 04:20:42",6049
"2019-04-24 04:20:39","2019-04-24 04:25:26",3019
"2019-04-24 04:20:42","2019-04-24 04:21:44",6049
"2019-04-24 04:20:45","2019-04-24 04:30:45",4209
"2019-04-24 04:20:58","2019-04-24 04:22:00",5054
"2019-04-24 04:21:44","2019-04-24 04:21:48",6049
"2019-04-24 04:21:48","2019-04-24 04:22:48",6049
"2019-04-24 04:22:00","2019-04-24 04:22:48",5054
"2019-04-24 04:22:15","2019-04-24 04:23:19",6082
"2019-04-24 04:22:48","2019-04-24 04:24:48",5054
"2019-04-24 04:23:19","2019-04-24 04:24:23",6082
"2019-04-24 04:23:56","2019-04-24 04:24:57",6049
"2019-04-24 04:24:23","2019-04-24 04:25:26",6082
"2019-04-24 04:24:40","2019-04-24 04:25:53",3209
"2019-04-24 04:24:48","2019-04-24 04:25:47",5054
"2019-04-24 04:24:57","2019-04-24 04:25:02",6049
"2019-04-24 04:25:02","2019-04-24 04:26:05",6049
"2019-04-24 04:25:26","2019-04-24 04:26:29",6082
"2019-04-24 04:25:47","2019-04-24 04:26:35",5054
"2019-04-24 04:25:53","2019-04-24 04:27:22",3209
"2019-04-24 04:26:05","2019-04-24 04:27:05",6049
"2019-04-24 04:26:29","2019-04-24 04:27:34",6082
"2019-04-24 04:26:35","2019-04-24 04:28:30",5054
"2019-04-24 04:27:05","2019-04-24 04:28:15",6049
"2019-04-24 04:27:22","2019-04-24 04:33:53",3209
"2019-04-24 04:27:34","2019-04-24 04:28:35",6082
"2019-04-24 04:27:56","2019-04-24 04:37:56",3019
"2019-04-24 04:28:15","2019-04-24 04:29:22",6049
"2019-04-24 04:28:30","2019-04-24 04:31:23",5054
"2019-04-24 04:28:35","2019-04-24 04:30:47",6082
"2019-04-24 04:28:59","2019-04-24 04:33:53",2076
"2019-04-24 04:29:22","2019-04-24 04:30:21",6049
"2019-04-24 04:29:36","2019-04-24 04:38:51",2202
"2019-04-24 04:30:21","2019-04-24 04:31:23",6049
"2019-04-24 04:30:47","2019-04-24 04:31:46",6082
"2019-04-24 04:31:03","2019-04-24 04:41:03",2224
"2019-04-24 04:31:23","2019-04-24 04:32:20",5054
"2019-04-24 04:31:46","2019-04-24 04:31:55",6082
"2019-04-24 04:31:55","2019-04-24 04:41:55",6011
"2019-04-24 04:32:03","2019-04-24 04:41:20",4209
"2019-04-24 04:32:20","2019-04-24 04:33:19",5054
"2019-04-24 04:32:55","2019-04-24 04:33:00",6082
"2019-04-24 04:33:00","2019-04-24 04:34:01",6082
"2019-04-24 04:33:19","2019-04-24 04:37:05",5054
"2019-04-24 04:33:31","2019-04-24 04:35:43",6049
"2019-04-24 04:33:53","2019-04-24 04:34:36",3209
"2019-04-24 04:34:01","2019-04-24 04:36:09",6082
"2019-04-24 04:34:36","2019-04-24 04:35:18",3209
"2019-04-24 04:34:59","2019-04-24 04:37:20",3209
"2019-04-24 04:35:18","2019-04-24 04:36:01",3209
"2019-04-24 04:35:43","2019-04-24 04:36:46",6049
"2019-04-24 04:35:53","2019-04-24 04:45:53",4051
"2019-04-24 04:36:01","2019-04-24 04:37:43",3209
"2019-04-24 04:36:09","2019-04-24 04:37:08",6082
"2019-04-24 04:36:15","2019-04-24 04:36:23",2076
"2019-04-24 04:36:23","2019-04-24 04:38:46",2076
"2019-04-24 04:36:46","2019-04-24 04:37:47",6049
"2019-04-24 04:37:05","2019-04-24 04:37:59",5054
"2019-04-24 04:37:08","2019-04-24 04:37:14",6082
"2019-04-24 04:37:14","2019-04-24 04:38:21",6082
"2019-04-24 04:37:20","2019-04-24 04:39:45",3209
"2019-04-24 04:37:43","2019-04-24 04:42:38",3209
"2019-04-24 04:37:47","2019-04-24 04:38:51",6049
"2019-04-24 04:37:59","2019-04-24 04:38:59",5054
"2019-04-24 04:38:21","2019-04-24 04:39:22",6082
"2019-04-24 04:38:31","2019-04-24 04:48:31",6082
"2019-04-24 04:38:46","2019-04-24 04:41:09",2076
"2019-04-24 04:38:51","2019-04-24 04:40:03",6049
"2019-04-24 04:38:59","2019-04-24 04:44:39",5054
"2019-04-24 04:39:22","2019-04-24 04:41:29",6082
"2019-04-24 04:39:45","2019-04-24 04:40:21",2224
"2019-04-24 04:40:03","2019-04-24 04:41:03",6049
"2019-04-24 04:40:21","2019-04-24 04:45:09",3209
"2019-04-24 04:40:40","2019-04-24 04:43:15",3059
"2019-04-24 04:41:03","2019-04-24 04:42:05",6049
"2019-04-24 04:41:09","2019-04-24 04:46:37",2076
"2019-04-24 04:41:20","2019-04-24 04:46:25",4209
"2019-04-24 04:41:29","2019-04-24 04:41:34",6082
"2019-04-24 04:41:34","2019-04-24 04:42:34",6082
"2019-04-24 04:42:05","2019-04-24 04:43:11",6049
"2019-04-24 04:42:34","2019-04-24 04:42:38",6082
"2019-04-24 04:42:38","2019-04-24 04:44:39",6082
"2019-04-24 04:43:11","2019-04-24 04:44:13",6049
"2019-04-24 04:43:15","2019-04-24 04:49:46",3051
"2019-04-24 04:43:23","2019-04-24 04:45:27",3209
"2019-04-24 04:44:13","2019-04-24 04:44:16",6049
"2019-04-24 04:44:16","2019-04-24 04:45:16",6049
"2019-04-24 04:44:34","2019-04-24 04:54:34",2224
"2019-04-24 04:44:39","2019-04-24 04:44:43",6082
"2019-04-24 04:44:43","2019-04-24 04:45:44",6082
"2019-04-24 04:45:09","2019-04-24 04:55:09",3209
"2019-04-24 04:45:16","2019-04-24 04:46:25",6049
"2019-04-24 04:45:25","2019-04-24 04:46:04",3059
"2019-04-24 04:45:27","2019-04-24 04:51:22",3209
"2019-04-24 04:45:30","2019-04-24 04:55:30",6011
"2019-04-24 04:45:44","2019-04-24 04:45:50",6082
"2019-04-24 04:45:50","2019-04-24 04:46:48",6082
"2019-04-24 04:46:04","2019-04-24 04:49:12",3051
"2019-04-24 04:46:25","2019-04-24 04:49:34",6049
"2019-04-24 04:46:37","2019-04-24 04:49:03",2076
"2019-04-24 04:46:48","2019-04-24 04:46:53",6082
"2019-04-24 04:46:53","2019-04-24 04:47:49",6082
"2019-04-24 04:47:23","2019-04-24 04:49:16",5054
"2019-04-24 04:47:49","2019-04-24 04:47:57",6082
"2019-04-24 04:47:57","2019-04-24 04:48:50",6082
"2019-04-24 04:48:50","2019-04-24 04:48:57",6082
"2019-04-24 04:48:57","2019-04-24 04:50:00",6082
"2019-04-24 04:49:03","2019-04-24 04:49:06",2076
"2019-04-24 04:49:06","2019-04-24 04:51:26",2076
"2019-04-24 04:49:12","2019-04-24 04:49:13",3059
"2019-04-24 04:49:13","2019-04-24 04:59:13",3059
"2019-04-24 04:49:16","2019-04-24 04:50:17",5054
"2019-04-24 04:49:34","2019-04-24 04:50:36",6049
"2019-04-24 04:49:46","2019-04-24 04:51:33",3019
"2019-04-24 04:50:00","2019-04-24 04:51:02",6082
"2019-04-24 04:50:17","2019-04-24 04:51:11",5054
"2019-04-24 04:50:36","2019-04-24 04:51:41",6049
"2019-04-24 04:51:02","2019-04-24 04:52:06",6082
"2019-04-24 04:51:11","2019-04-24 04:52:06",5054
"2019-04-24 04:51:18","2019-04-24 05:01:18",3051
"2019-04-24 04:51:22","2019-04-24 04:52:06",3209
"2019-04-24 04:51:26","2019-04-24 04:51:30",2076
"2019-04-24 04:51:30","2019-04-24 04:56:19",2076
"2019-04-24 04:51:33","2019-04-24 04:58:04",3051
"2019-04-24 04:51:41","2019-04-24 04:51:51",6049
"2019-04-24 04:51:51","2019-04-24 04:53:50",6049
"2019-04-24 04:52:06","2019-04-24 04:52:12",6082
"2019-04-24 04:52:12","2019-04-24 04:53:15",6082
"2019-04-24 04:53:15","2019-04-24 04:54:19",6082
"2019-04-24 04:53:31","2019-04-24 04:54:15",3209
"2019-04-24 04:53:50","2019-04-24 04:54:55",6049
"2019-04-24 04:54:05","2019-04-24 04:57:52",5054
"2019-04-24 04:54:15","2019-04-24 05:00:09",3209
"2019-04-24 04:54:19","2019-04-24 04:56:27",6082
"2019-04-24 04:54:55","2019-04-24 04:57:03",6049
"2019-04-24 04:56:08","2019-04-24 04:56:14",4019
"2019-04-24 04:56:14","2019-04-24 05:00:53",4019
"2019-04-24 04:56:19","2019-04-24 04:58:40",2076
"2019-04-24 04:56:27","2019-04-24 04:57:33",6082
"2019-04-24 04:57:03","2019-04-24 04:57:11",6049
"2019-04-24 04:57:11","2019-04-24 04:58:12",6049
"2019-04-24 04:57:33","2019-04-24 04:58:27",6082
"2019-04-24 04:57:52","2019-04-24 04:58:40",5054
"2019-04-24 04:58:04","2019-04-24 05:04:15",3051
"2019-04-24 04:58:12","2019-04-24 04:59:16",6049
"2019-04-24 04:58:27","2019-04-24 04:59:35",6082
"2019-04-24 04:58:40","2019-04-24 05:05:56",2076
"2019-04-24 04:59:02","2019-04-24 05:09:02",6011
"2019-04-24 04:59:16","2019-04-24 05:00:16",6049
"2019-04-24 04:59:35","2019-04-24 05:00:45",6082
"2019-04-24 05:00:09","2019-04-24 05:01:34",3209
"2019-04-24 05:00:16","2019-04-24 05:01:18",6049
"2019-04-24 05:00:30","2019-04-24 05:01:34",5054
"2019-04-24 05:00:45","2019-04-24 05:01:40",6082
"2019-04-24 05:00:53","2019-04-24 05:03:14",4209
"2019-04-24 05:01:18","2019-04-24 05:02:22",6049
"2019-04-24 05:01:34","2019-04-24 05:02:22",5054
"2019-04-24 05:01:40","2019-04-24 05:03:51",6082
"2019-04-24 05:02:17","2019-04-24 05:02:58",3209
"2019-04-24 05:02:22","2019-04-24 05:03:23",5054
"2019-04-24 05:02:29","2019-04-24 05:04:33",6049
"2019-04-24 05:02:58","2019-04-24 05:12:58",3209
"2019-04-24 05:03:14","2019-04-24 05:13:14",4209
"2019-04-24 05:03:23","2019-04-24 05:05:14",5054
"2019-04-24 05:03:51","2019-04-24 05:04:53",6082
"2019-04-24 05:04:15","2019-04-24 05:14:15",3059
"2019-04-24 05:04:33","2019-04-24 05:05:35",6049
"2019-04-24 05:04:53","2019-04-24 05:05:52",6082
"2019-04-24 05:05:14","2019-04-24 05:07:07",5054
"2019-04-24 05:05:35","2019-04-24 05:05:45",6049
"2019-04-24 05:05:45","2019-04-24 05:06:48",6049
"2019-04-24 05:05:52","2019-04-24 05:05:56",6082
"2019-04-24 05:05:56","2019-04-24 05:06:59",6082
"2019-04-24 05:06:48","2019-04-24 05:08:52",6049
"2019-04-24 05:06:59","2019-04-24 05:10:10",6082
"2019-04-24 05:07:07","2019-04-24 05:08:00",5054
"2019-04-24 05:08:00","2019-04-24 05:10:01",5054
"2019-04-24 05:08:18","2019-04-24 05:10:51",2076
"2019-04-24 05:08:52","2019-04-24 05:09:55",6049
"2019-04-24 05:09:16","2019-04-24 05:19:16",5026
"2019-04-24 05:09:55","2019-04-24 05:10:01",6049
"2019-04-24 05:10:01","2019-04-24 05:10:59",5054
"2019-04-24 05:10:04","2019-04-24 05:20:04",4209
"2019-04-24 05:10:10","2019-04-24 05:11:16",6082
"2019-04-24 05:10:51","2019-04-24 05:14:57",2076
"2019-04-24 05:10:53","2019-04-24 05:20:53",2202
"2019-04-24 05:10:59","2019-04-24 05:11:05",6049
"2019-04-24 05:11:05","2019-04-24 05:12:07",6049
"2019-04-24 05:11:16","2019-04-24 05:12:21",6082
"2019-04-24 05:11:49","2019-04-24 05:13:38",5054
"2019-04-24 05:12:07","2019-04-24 05:13:06",6049
"2019-04-24 05:12:21","2019-04-24 05:13:22",6082
"2019-04-24 05:13:06","2019-04-24 05:14:09",6049
"2019-04-24 05:13:22","2019-04-24 05:14:30",6082
"2019-04-24 05:13:38","2019-04-24 05:15:38",5054
"2019-04-24 05:14:09","2019-04-24 05:14:16",6049
"2019-04-24 05:14:16","2019-04-24 05:15:18",6049
"2019-04-24 05:14:30","2019-04-24 05:16:34",6082
"2019-04-24 05:14:57","2019-04-24 05:17:17",2076
"2019-04-24 05:15:18","2019-04-24 05:16:24",6049
"2019-04-24 05:15:38","2019-04-24 05:16:34",5054
"2019-04-24 05:16:24","2019-04-24 05:17:26",6049
"2019-04-24 05:16:34","2019-04-24 05:19:24",5054
"2019-04-24 05:17:17","2019-04-24 05:22:06",2076
"2019-04-24 05:17:26","2019-04-24 05:18:27",6049
"2019-04-24 05:17:37","2019-04-24 05:18:44",6082
"2019-04-24 05:18:19","2019-04-24 05:18:58",3209
"2019-04-24 05:18:27","2019-04-24 05:18:33",6049
"2019-04-24 05:18:33","2019-04-24 05:19:32",6049
"2019-04-24 05:18:44","2019-04-24 05:19:45",6082
"2019-04-24 05:18:58","2019-04-24 05:20:22",3209
"2019-04-24 05:19:24","2019-04-24 05:20:22",5054
"2019-04-24 05:19:32","2019-04-24 05:20:44",6049
"2019-04-24 05:19:45","2019-04-24 05:19:50",6082
"2019-04-24 05:19:50","2019-04-24 05:20:50",6082
"2019-04-24 05:20:17","2019-04-24 05:30:17",6011
"2019-04-24 05:20:22","2019-04-24 05:26:44",3209
"2019-04-24 05:20:44","2019-04-24 05:22:51",6049
"2019-04-24 05:20:50","2019-04-24 05:21:58",6082
"2019-04-24 05:21:19","2019-04-24 05:22:16",5054
"2019-04-24 05:21:58","2019-04-24 05:23:00",6082
"2019-04-24 05:22:06","2019-04-24 05:22:16",2076
"2019-04-24 05:22:16","2019-04-24 05:23:11",5054
"2019-04-24 05:22:51","2019-04-24 05:23:51",6049
"2019-04-24 05:23:00","2019-04-24 05:24:05",6082
"2019-04-24 05:23:11","2019-04-24 05:24:12",5054
"2019-04-24 05:23:21","2019-04-24 05:24:19",2202
"2019-04-24 05:23:51","2019-04-24 05:24:55",6049
"2019-04-24 05:24:05","2019-04-24 05:29:22",5082
"2019-04-24 05:24:12","2019-04-24 05:24:59",5054
"2019-04-24 05:24:19","2019-04-24 05:25:20",2202
"2019-04-24 05:24:37","2019-04-24 05:34:37",2084
"2019-04-24 05:24:49","2019-04-24 05:34:49",6082
"2019-04-24 05:24:55","2019-04-24 05:24:59",6049
"2019-04-24 05:24:59","2019-04-24 05:26:54",5054
"2019-04-24 05:25:05","2019-04-24 05:25:07",6082
"2019-04-24 05:25:07","2019-04-24 05:26:15",6082
"2019-04-24 05:25:20","2019-04-24 05:29:30",2202
"2019-04-24 05:26:02","2019-04-24 05:27:03",6049
"2019-04-24 05:26:15","2019-04-24 05:27:20",6082
"2019-04-24 05:26:21","2019-04-24 05:36:21",6011
"2019-04-24 05:26:44","2019-04-24 05:27:28",3209
"2019-04-24 05:26:54","2019-04-24 05:27:54",5054
"2019-04-24 05:27:03","2019-04-24 05:27:10",6049
"2019-04-24 05:27:10","2019-04-24 05:28:10",6049
"2019-04-24 05:27:20","2019-04-24 05:29:22",6082
"2019-04-24 05:27:28","2019-04-24 05:29:54",3209
"2019-04-24 05:27:54","2019-04-24 05:31:37",5054
"2019-04-24 05:28:10","2019-04-24 05:29:12",6049
"2019-04-24 05:28:42","2019-04-24 05:38:42",4209
"2019-04-24 05:29:12","2019-04-24 05:30:20",6049
"2019-04-24 05:29:22","2019-04-24 05:39:22",5082
"2019-04-24 05:29:30","2019-04-24 05:39:30",2202
"2019-04-24 05:29:54","2019-04-24 05:34:45",3209
"2019-04-24 05:30:20","2019-04-24 05:31:23",6049
"2019-04-24 05:30:28","2019-04-24 05:33:36",6082
"2019-04-24 05:31:23","2019-04-24 05:32:27",6049
"2019-04-24 05:31:37","2019-04-24 05:32:31",5054
"2019-04-24 05:32:27","2019-04-24 05:34:36",6049
"2019-04-24 05:32:31","2019-04-24 05:42:31",3059
"2019-04-24 05:33:36","2019-04-24 05:34:45",6082
"2019-04-24 05:34:36","2019-04-24 05:35:40",6049
"2019-04-24 05:34:45","2019-04-24 05:36:57",6082
"2019-04-24 05:35:30","2019-04-24 05:35:33",2076
"2019-04-24 05:35:33","2019-04-24 05:40:22",2076
"2019-04-24 05:35:40","2019-04-24 05:36:40",6049
"2019-04-24 05:36:08","2019-04-24 05:37:37",3209
"2019-04-24 05:36:40","2019-04-24 05:37:44",6049
"2019-04-24 05:36:57","2019-04-24 05:37:53",6082
"2019-04-24 05:37:17","2019-04-24 05:38:12",5054
"2019-04-24 05:37:37","2019-04-24 05:38:35",3209
"2019-04-24 05:37:44","2019-04-24 05:38:48",6049
"2019-04-24 05:37:53","2019-04-24 05:37:57",6082
"2019-04-24 05:37:57","2019-04-24 05:39:02",6082
"2019-04-24 05:38:12","2019-04-24 05:41:55",5054
"2019-04-24 05:38:35","2019-04-24 05:44:12",3209
"2019-04-24 05:38:48","2019-04-24 05:38:55",6049
"2019-04-24 05:38:55","2019-04-24 05:48:55",2224
"2019-04-24 05:39:02","2019-04-24 05:40:03",6082
"2019-04-24 05:39:50","2019-04-24 05:49:50",6011
"2019-04-24 05:40:03","2019-04-24 05:41:13",6082
"2019-04-24 05:40:22","2019-04-24 05:42:49",2076
"2019-04-24 05:40:51","2019-04-24 05:44:57",2202
"2019-04-24 05:40:57","2019-04-24 05:42:05",6049
"2019-04-24 05:41:13","2019-04-24 05:43:14",6082
"2019-04-24 05:41:55","2019-04-24 05:42:57",5054
"2019-04-24 05:42:05","2019-04-24 05:44:12",6049
"2019-04-24 05:42:49","2019-04-24 05:45:16",2076
"2019-04-24 05:42:57","2019-04-24 05:43:52",5054
"2019-04-24 05:43:14","2019-04-24 05:44:21",6082
"2019-04-24 05:43:52","2019-04-24 05:45:43",5054
"2019-04-24 05:44:06","2019-04-24 05:44:45",3059
"2019-04-24 05:44:12","2019-04-24 05:44:57",3209
"2019-04-24 05:44:21","2019-04-24 05:45:31",6082
"2019-04-24 05:44:45","2019-04-24 05:45:51",3051
"2019-04-24 05:44:57","2019-04-24 05:45:36",3209
"2019-04-24 05:45:16","2019-04-24 05:50:07",2076
"2019-04-24 05:45:18","2019-04-24 05:46:21",6049
"2019-04-24 05:45:31","2019-04-24 05:47:29",6082
"2019-04-24 05:45:36","2019-04-24 05:47:18",3209
"2019-04-24 05:45:43","2019-04-24 05:46:47",5054
"2019-04-24 05:45:51","2019-04-24 05:46:47",3059
"2019-04-24 05:46:21","2019-04-24 05:51:40",6049
"2019-04-24 05:46:47","2019-04-24 05:48:18",3051
"2019-04-24 05:47:18","2019-04-24 05:52:11",3209
"2019-04-24 05:47:29","2019-04-24 05:50:46",6082
"2019-04-24 05:47:35","2019-04-24 05:52:25",5054
"2019-04-24 05:48:18","2019-04-24 05:58:18",3051
"2019-04-24 05:50:07","2019-04-24 05:55:02",2076
"2019-04-24 05:50:46","2019-04-24 05:50:51",6082
"2019-04-24 05:50:51","2019-04-24 05:51:48",6082
"2019-04-24 05:51:40","2019-04-24 05:51:48",6049
"2019-04-24 05:51:48","2019-04-24 05:52:59",6082
"2019-04-24 05:52:11","2019-04-24 05:52:59",3209
"2019-04-24 05:52:25","2019-04-24 05:53:15",5054
"2019-04-24 05:52:48","2019-04-24 05:53:52",6049
"2019-04-24 05:52:59","2019-04-24 05:53:58",6082
"2019-04-24 05:53:15","2019-04-24 05:56:13",5054
"2019-04-24 05:53:52","2019-04-24 05:56:02",6049
"2019-04-24 05:53:58","2019-04-24 05:55:02",6082
"2019-04-24 05:54:20","2019-04-24 05:55:02",3209
"2019-04-24 05:55:02","2019-04-24 05:56:02",6082
"2019-04-24 05:56:02","2019-04-24 05:57:15",6082
"2019-04-24 05:56:13","2019-04-24 05:57:03",5054
"2019-04-24 05:57:03","2019-04-24 05:58:04",5054
"2019-04-24 05:57:15","2019-04-24 05:58:11",6082
"2019-04-24 05:57:18","2019-04-24 05:57:28",2076
"2019-04-24 05:57:28","2019-04-24 06:04:39",2076
"2019-04-24 05:58:04","2019-04-24 05:59:02",5054
"2019-04-24 05:58:11","2019-04-24 05:59:18",6082
"2019-04-24 05:59:02","2019-04-24 06:01:49",5054
"2019-04-24 05:59:18","2019-04-24 06:00:17",6082
"2019-04-24 06:00:17","2019-04-24 06:01:21",6082
"2019-04-24 06:00:41","2019-04-24 06:10:41",5026
"2019-04-24 06:01:00","2019-04-24 06:02:21",3209
"2019-04-24 06:01:21","2019-04-24 06:04:32",6082
"2019-04-24 06:01:49","2019-04-24 06:05:35",5054
"2019-04-24 06:02:08","2019-04-24 06:12:08",4209
"2019-04-24 06:02:21","2019-04-24 06:03:07",3209
"2019-04-24 06:02:28","2019-04-24 06:04:32",6049
"2019-04-24 06:03:07","2019-04-24 06:03:47",3209
"2019-04-24 06:03:47","2019-04-24 06:04:47",3209
"2019-04-24 06:04:32","2019-04-24 06:04:39",6082
"2019-04-24 06:04:39","2019-04-24 06:06:48",6082
"2019-04-24 06:04:47","2019-04-24 06:09:42",3209
"2019-04-24 06:05:35","2019-04-24 06:06:29",5054
"2019-04-24 06:05:39","2019-04-24 06:05:43",6049
"2019-04-24 06:05:43","2019-04-24 06:06:48",6049
"2019-04-24 06:06:03","2019-04-24 06:16:03",2224
"2019-04-24 06:06:29","2019-04-24 06:08:22",5054
"2019-04-24 06:06:48","2019-04-24 06:07:47",6082
"2019-04-24 06:07:07","2019-04-24 06:17:07",6011
"2019-04-24 06:07:47","2019-04-24 06:08:46",6082
"2019-04-24 06:08:22","2019-04-24 06:09:23",5054
"2019-04-24 06:08:46","2019-04-24 06:11:01",6082
"2019-04-24 06:09:23","2019-04-24 06:13:59",5054
"2019-04-24 06:09:31","2019-04-24 06:11:56",2076
"2019-04-24 06:09:42","2019-04-24 06:11:01",3209
"2019-04-24 06:11:01","2019-04-24 06:15:10",6082
"2019-04-24 06:11:56","2019-04-24 06:14:19",2076
"2019-04-24 06:12:21","2019-04-24 06:13:41",3209
"2019-04-24 06:12:47","2019-04-24 06:15:10",2051
"2019-04-24 06:13:41","2019-04-24 06:14:47",3209
"2019-04-24 06:13:59","2019-04-24 06:15:53",5054
"2019-04-24 06:14:19","2019-04-24 06:14:21",2076
"2019-04-24 06:14:21","2019-04-24 06:16:44",2076
"2019-04-24 06:14:47","2019-04-24 06:19:41",3209
"2019-04-24 06:15:10","2019-04-24 06:16:20",6082
"2019-04-24 06:15:12","2019-04-24 06:16:20",6049
"2019-04-24 06:15:20","2019-04-24 06:25:20",4209
"2019-04-24 06:15:53","2019-04-24 06:18:48",5054
"2019-04-24 06:16:20","2019-04-24 06:17:24",6082
"2019-04-24 06:16:44","2019-04-24 06:16:47",2076
"2019-04-24 06:16:47","2019-04-24 06:19:15",2076
"2019-04-24 06:17:24","2019-04-24 06:18:27",6049
"2019-04-24 06:18:27","2019-04-24 06:20:33",6082
"2019-04-24 06:18:48","2019-04-24 06:21:30",5054
"2019-04-24 06:19:15","2019-04-24 06:23:58",2076
"2019-04-24 06:19:33","2019-04-24 06:20:33",6049
"2019-04-24 06:19:41","2019-04-24 06:21:05",3209
"2019-04-24 06:20:33","2019-04-24 06:22:39",6082
"2019-04-24 06:20:38","2019-04-24 06:22:45",6049
"2019-04-24 06:20:43","2019-04-24 06:30:43",6011
"2019-04-24 06:20:50","2019-04-24 06:21:50",2204
"2019-04-24 06:21:05","2019-04-24 06:21:44",3209
"2019-04-24 06:21:30","2019-04-24 06:22:31",5054
"2019-04-24 06:21:44","2019-04-24 06:23:29",3209
"2019-04-24 06:21:50","2019-04-24 06:22:49",2204
"2019-04-24 06:22:00","2019-04-24 06:32:00",6049
"2019-04-24 06:22:31","2019-04-24 06:23:29",5054
"2019-04-24 06:22:39","2019-04-24 06:22:43",6082
"2019-04-24 06:22:43","2019-04-24 06:23:43",6082
"2019-04-24 06:22:45","2019-04-24 06:25:56",6049
